page_likes,page_checkin,daily_crowd,page_category,F1,F2,F3,F4,F5,F6,F7,F8,c1,c2,c3,c4,c5,base_time,post_length,share_count,promotion,h_target,post_day,basetime_day,target
579725,0,91788,24,454,124.6625,108,95.4840663518439,0,346,48.7625,25.5,82,28,54,82,-26,29,19,161,0,24,wednesday,friday,9
55157,1029,2727,35,38,1.72556390977444,1,4.08415522845619,0,31,0.789473684210526,0,0,0,0,0,0,46,0,2,0,24,wednesday,friday,0
2001197,0,1053,2,194,24.8542857142857,15,32.5451584536857,0,152,9.70571428571429,1,1,1,0,1,1,6,0,1,0,24,thursday,thursday,0
7461335,1478,218090,9,1282,190.655296229803,119,205.137077333876,0,1011,70.657091561939,25,173,27,146,161,-119,41,426,501,0,24,friday,saturday,9
25599,2023,1835,32,183,11.608378870674,0,33.1250542552312,0,164,5.39344262295082,0,0,0,0,0,0,65,921,3,0,24,tuesday,friday,0
72615,0,3569,14,1263,28.3468468468468,6,131.45626294184,0,558,7.2454954954955,1,4,0,1,3,-1,69,58,29,0,24,friday,sunday,0
5365996,40729,102442,9,742,65.3755980861244,35,94.878517530351,0,719,24.0717703349282,5,62,62,0,62,62,21,74,33,0,24,saturday,sunday,1
1548,0,581,16,171,7.67577413479053,3,17.5008866700171,0,120,3.1384335154827,0,9,4,5,8,-1,32,2282,19,0,24,saturday,sunday,1
135,228,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,30,58,1,0,24,monday,tuesday,0
14032442,6,35154,20,783,73.5409482758621,47,108.385519037516,0,756,27.6443965517241,15.5,79,79,0,79,79,23,222,167,0,24,tuesday,wednesday,60
4662,10,12,49,17,2.12582781456954,1,3.18898068740731,0,10,0.728476821192053,0,1,0,0,1,0,71,0,1,0,24,wednesday,saturday,0
104037,0,30,14,111,7.00399467376831,4,10.9724863520373,0,105,2.68974700399467,1,57,57,0,57,57,15,76,38,0,24,thursday,friday,10
1204214,0,6418,1,105,5.81818181818182,3,11.3528508256314,0,97,2.04475524475524,0,0,0,0,0,0,45,22,29,0,24,tuesday,thursday,0
94905,0,5573,18,256,18.8878048780488,13,23.3078813055541,0,240,7.31382113821138,2,35,2,15,30,-13,53,29,2,0,24,thursday,saturday,2
400487,0,57833,13,414,26.6354916067146,15,44.9415979862141,0,300,10.9016786570743,3,9,3,6,9,-3,26,57,1,0,14,wednesday,thursday,3
3337470,27805,11736,40,230,9.60686015831135,3,21.8307487004485,0,183,3.95646437994723,0,0,0,0,0,0,63,156,3,0,24,tuesday,friday,0
700738,0,1600,34,64,5.67064439140811,2,10.5251771028036,0,55,2.10501193317422,0,4,0,4,4,-4,29,144,23,0,24,monday,wednesday,0
441897,0,16175,18,1221,96.0758620689655,62,108.157553198619,0,982,37.3224137931034,14,114,8,67,100,-59,51,185,56,0,24,thursday,saturday,4
32745,1559,770,32,15,1.34186939820743,0,2.27262303416435,0,15,0.523687580025608,0,1,1,0,1,1,20,836,1,0,24,friday,saturday,0
416948,0,57260,18,1289,91.5852390852391,54,118.06372495436,0,656,34.950103950104,11,58,17,41,55,-24,40,0,26,0,24,friday,sunday,1
595191,99,1561,16,717,38.3879040667362,21,71.1202458066235,0,377,13.1929092805005,3,114,114,0,114,114,24,17,2,0,24,monday,tuesday,6
4488,0,124,40,29,3.3671875,2,4.54434933074513,0,21,1.3984375,0,5,0,0,5,0,60,781,37,0,24,friday,sunday,0
209071,0,444,55,164,3.29100529100529,1,9.55933702650008,0,73,1.11640211640212,0,0,0,0,0,0,8,71,1,0,24,thursday,friday,0
640987,0,84288,1,91,11.5530085959885,8,12.5043567583364,0,78,4.62607449856734,2,12,3,9,12,-6,29,59,127,0,24,wednesday,thursday,0
50469,21748,2456,32,47,5.80314960629921,3,8.1044260971055,0,42,2.48818897637795,1,7,7,0,7,7,18,31,23,0,24,tuesday,wednesday,1
23223,0,121,36,31,3.73024523160763,2,5.33312466954893,0,23,1.47411444141689,0,0,0,0,0,0,6,0,2,0,24,sunday,sunday,1
562,0,0,16,12,1.8876404494382,0,3.28919990355631,0,12,0.797752808988764,0,2,2,0,1,2,35,2127,23,0,24,wednesday,friday,0
400487,0,57833,13,414,26.6354916067146,15,44.9415979862141,0,300,10.9016786570743,3,16,1,15,16,-14,39,48,2,0,24,tuesday,thursday,0
441897,0,16175,18,1221,96.0758620689655,62,108.157553198619,0,982,37.3224137931034,14,27,27,0,27,27,3,83,4,0,24,sunday,sunday,20
98168,0,1843,36,393,34.4348290598291,21,45.7562057882116,0,195,12.0320512820513,5,6,4,2,6,2,28,200,18,0,24,friday,saturday,2
41813,0,10840,2,258,43.3766233766234,22,52.9132359224473,0,222,17.4329004329004,6,131,23,108,118,-85,45,0,5,0,24,friday,sunday,2
856554,0,28,16,233,50.2857142857143,25,60.2220381384674,0,226,16.2959183673469,2,1,0,1,1,-1,33,87,1,0,24,thursday,friday,0
5365996,40729,102442,9,742,65.3755980861244,35,94.878517530351,0,719,24.0717703349282,5,15,15,0,15,15,18,98,4,0,24,wednesday,thursday,3
2001197,0,1053,2,194,24.8542857142857,15,32.5451584536857,0,152,9.70571428571429,1,15,1,14,14,-13,40,604,28,0,24,friday,saturday,0
3927,781,8,106,5,0.056768558951965,0,0.477722072704885,0,5,0.043668122270742,0,0,0,0,0,0,31,69,1,0,24,thursday,friday,0
287698,0,4752,24,719,17.6029900332226,10,53.0787685626073,0,403,6.11960132890366,2,11,11,0,11,11,23,131,3,0,24,thursday,friday,1
1576517,0,33793,14,1244,165.057777777778,94,209.563464255145,0,931,74.5111111111111,32,1148,15,930,339,-915,59,106,1680,0,24,wednesday,friday,8
22035,0,2310,24,39,8.64035087719298,5,9.3401859489571,0,36,2.98684210526316,1,26,1,25,25,-24,42,13,1,0,24,friday,sunday,0
884468,0,53031,18,1145,453.583333333333,411.5,384.158486897733,15,765,200.416666666667,52,1081,205,876,1030,-671,37,47,228,0,24,wednesday,friday,60
8580,0,589,44,5,0.46271186440678,0,0.848407941748513,0,4,0.216949152542373,0,0,0,0,0,0,24,130,1,0,24,monday,tuesday,0
6074,20,225,6,45,4.59602649006623,3,5.93025557890099,0,23,1.79470198675497,0,5,5,0,5,5,11,111,4,0,24,saturday,sunday,0
4716837,0,490422,5,1949,138.26393442623,43,260.282628563762,0,1455,58.9786885245902,13,0,0,0,0,0,0,0,286,0,24,wednesday,wednesday,41
319948,225,51,23,40,6.50420168067227,4,9.43876678811026,0,38,2.5546218487395,0,1,0,0,1,0,50,88,3,0,24,sunday,tuesday,0
1169957,0,39275,18,1032,229.183520599251,210,152.812215027997,0,950,79.6142322097378,33,106,106,0,106,106,7,159,120,0,24,friday,saturday,89
2549867,186370,177095,9,1041,227.413194444444,175,197.213274903412,0,942,79.1736111111111,18,341,341,0,341,341,17,71,1294,0,24,thursday,friday,7
3378,0,50,8,32,3.65116279069767,1,6.17904832339103,0,25,2.06976744186047,1,0,0,0,0,0,34,37,1,0,24,saturday,sunday,0
672411,1,14221,9,451,30.6619411123228,14,53.6250889554472,0,444,11.6444929116685,3,99,99,0,99,99,20,128,140,0,24,saturday,saturday,7
425753,2197,10938,31,1340,129.455089820359,53.5,213.054411160183,0,1290,48.2664670658683,9,74,0,4,71,-4,70,55,122,0,24,saturday,tuesday,0
6379081,0,54297,24,806,93.1932021466905,34,128.825748921844,0,761,40.8085867620751,9,206,206,0,206,206,14,0,294,0,24,saturday,sunday,64
24410,0,698,28,103,5.05778894472362,2,9.7139581039815,0,44,1.95477386934673,0,3,3,0,3,3,13,130,2,0,24,tuesday,wednesday,0
4290409,11,131422,9,1310,140.733990147783,65,206.740617521908,0,1231,58.2844827586207,13.5,273,8,41,243,-33,61,510,551,0,24,friday,monday,1
367390,0,2678,100,110,11.8281750266809,6,15.4302000580234,0,96,4.55923159018143,2,13,13,0,13,13,19,325,114,0,24,tuesday,wednesday,2
888531,1,4469,47,259,91.6977611940299,84.5,40.7684816919316,0,227,33.9925373134328,10,79,0,1,79,-1,68,628,311,0,24,friday,sunday,0
487823,216,49009,24,422,159.210227272727,149.5,99.7497784683946,0,331,58.6704545454546,16.5,177,6,90,170,-84,49,121,42,0,24,saturday,monday,1
3608,0,420,18,103,1.8903743315508,0,7.67844844015451,0,9,0.564171122994652,0,0,0,0,0,0,39,9,19,0,24,thursday,saturday,0
1548753,10803,59597,9,1479,78.4595300261097,39,135.975079527539,0,1337,26.943864229765,7.5,95,22,73,93,-51,31,124,88,0,24,friday,sunday,4
579725,0,91788,24,454,124.6625,108,95.4840663518439,0,346,48.7625,25.5,105,105,0,105,105,11,0,537,0,24,friday,friday,9
798622,0,34668,5,1458,97.3144016227181,7,216.5536827221,0,1138,50.7910750507099,2,74,74,0,74,74,7,392,11,0,24,thursday,thursday,14
513160,0,73487,42,1448,123.635738831615,30.5,226.665916627394,0,1140,50.4965635738832,9,2,2,0,2,2,4,195,4,0,24,tuesday,tuesday,0
996915,0,86122,24,1419,160.475845410628,101.5,200.749881985118,0,1139,64.4371980676329,16.5,196,38,158,187,-120,38,181,22,0,24,sunday,tuesday,5
3608,0,420,18,103,1.8903743315508,0,7.67844844015451,0,9,0.564171122994652,0,0,0,0,0,0,32,103,1,0,24,sunday,monday,0
400487,0,57833,13,414,26.6354916067146,15,44.9415979862141,0,300,10.9016786570743,3,18,16,2,16,14,25,358,5,0,24,tuesday,wednesday,3
50469,21748,2456,32,47,5.80314960629921,3,8.1044260971055,0,42,2.48818897637795,1,3,3,0,3,3,10,277,1,0,24,sunday,sunday,0
433536,615,11192,24,118,26.5177664974619,11,29.0077171438001,0,101,9.49238578680203,2,8,8,0,8,8,16,109,2,0,24,friday,saturday,1
2008,0,12,89,4,0.556818181818182,0,0.998384542255576,0,2,0.181818181818182,0,1,1,0,0,1,28,76,1,0,24,sunday,monday,0
25281,280,65,39,78,19.55078125,15,14.7371951627387,0,60,6.80989583333333,3,58,7,51,51,-44,48,0,39,0,24,thursday,saturday,1
47872,72574,3957,45,15,2.13223140495868,1,2.88610850342796,0,13,0.925619834710744,0,5,1,4,5,-3,30,0,11,0,24,saturday,sunday,0
608825,150,11239,44,162,36.536231884058,31,24.1318889880706,0,113,13.3975155279503,6,12,0,12,12,-12,47,58,104,0,24,sunday,tuesday,0
244175,0,15135,18,378,41.7325581395349,35,40.93448379085,0,246,14.1773255813954,4,41,5,36,41,-31,37,298,25,0,24,saturday,monday,0
965964,0,11631,9,446,37.4942166140904,19,57.6472440884201,0,359,12.2618296529968,2,13,13,0,13,13,21,225,25,0,24,friday,saturday,1
684014,0,72208,9,965,61.6561314791403,30,105.365779520727,0,860,23.0290771175727,4,53,53,0,53,53,11,137,29,0,24,sunday,monday,5
4950229,0,37416,12,89,14.7383177570093,9,17.4298789807103,0,54,7.66355140186916,3,53,17,17,21,0,70,75,144,0,24,friday,monday,3
29392,0,597,91,23,1.92665474060823,1,2.8542385531005,0,19,0.749552772808587,0,0,0,0,0,0,56,150,2,0,24,thursday,sunday,0
672411,1,14221,9,451,30.6619411123228,14,53.6250889554472,0,444,11.6444929116685,3,15,1,14,15,-13,40,0,20,0,24,friday,sunday,2
25599,2023,1835,32,183,11.608378870674,0,33.1250542552312,0,164,5.39344262295082,0,3,0,1,2,-1,55,752,1,0,24,monday,wednesday,0
623667,0,2666,26,241,7.64299424184261,1,28.6615566736655,0,144,3.34357005758157,0,1,1,0,1,1,1,94,59,0,24,saturday,saturday,2
14363,0,675,68,17,1.18257261410788,0,2.13055892865268,0,17,0.49792531120332,0,1,0,1,1,-1,45,120,3,0,24,tuesday,thursday,0
343688,0,13610,24,167,25.8856655290102,16,28.5434624467295,0,155,10.5955631399317,3,30,30,0,30,30,17,73,23,0,24,friday,saturday,7
28325843,1,571967,61,2154,183.874015748032,111,254.414628167498,0,2034,82.3149606299213,35,244,7,39,215,-32,68,152,2099,0,24,sunday,wednesday,4
3032492,4584,114769,9,558,23.890214797136,8,58.291341969809,0,459,10.1157517899761,2,9,0,0,9,0,71,33,100,0,24,monday,thursday,0
4032604,0,35185,9,55,14.0232558139535,6,16.1626735816403,0,46,6.06976744186047,2,1,0,0,1,0,72,222,1,0,24,monday,thursday,0
3868,0,8,18,17,1.67289719626168,0,3.58286603007026,0,15,0.775700934579439,0,0,0,0,0,0,49,13,1,0,24,wednesday,friday,0
54305,0,4830,67,255,9.9082774049217,4,24.9641908809229,0,255,5.35346756152125,1,3,3,0,3,3,9,0,113,0,24,monday,monday,1
242526,323,701,4,122,4.33070866141732,2,8.98209515403097,0,102,1.64409448818898,0,0,0,0,0,0,70,191,23,0,24,thursday,saturday,0
259412,0,991,8,46,7.85082872928177,5,8.78942495422283,0,42,2.67955801104972,1,3,3,0,3,3,3,156,16,0,24,monday,tuesday,4
16272,0,311,24,32,6.37179487179487,5,5.94873176390969,0,30,1.99038461538462,0,3,3,0,3,3,5,206,2,0,24,sunday,sunday,4
209979,20,185,46,4,0.5625,0,0.85700982667835,0,3,0.190406976744186,0,0,0,0,0,0,40,0,1,0,24,wednesday,friday,0
1613,0,8,23,3,0.465116279069767,0,0.996478385378072,0,3,0.348837209302326,0,0,0,0,0,0,9,41,2,0,24,friday,friday,0
356059,0,27989,8,437,57.2233632862644,42,55.5818231893102,0,266,19.4531450577664,6,46,1,1,44,0,69,14,2,0,24,thursday,sunday,1
2736,491,277,54,18,1.55035971223022,0,2.80210286145007,0,13,0.60431654676259,0,2,2,0,2,2,4,335,1,0,24,saturday,saturday,1
274207,0,100435,18,664,130.589330024814,79,131.07955584527,0,503,43.6526054590571,12,134,16,118,133,-102,39,114,26,0,24,saturday,monday,1
32745,1559,770,32,15,1.34186939820743,0,2.27262303416435,0,15,0.523687580025608,0,3,2,1,3,1,39,276,3,0,24,thursday,saturday,0
2961175,0,39257,9,289,47,27,64.9506379172188,0,272,23.7073170731707,6,60,10,50,55,-40,45,371,80,0,24,monday,wednesday,0
55275,0,1834,13,410,5.79258241758242,2,26.635762539833,0,374,2.17582417582418,0,0,0,0,0,0,26,190,2,0,24,monday,tuesday,0
20056,16560,597,30,4,0.355191256830601,0,0.874385243233644,0,4,0.14207650273224,0,0,0,0,0,0,53,903,1,0,24,saturday,monday,0
309914,13,5432,26,371,8.36721991701245,5,22.2996847043695,0,240,3.26970954356846,1,15,3,12,15,-9,41,284,261,0,24,thursday,saturday,0
2239009,51619,87722,9,857,96.7084432717678,47,139.638491822163,0,793,34.5738786279683,5,19,19,0,19,19,1,193,81,0,24,tuesday,tuesday,31
420838,148,606,39,344,19.8174322732627,14,26.4632265241994,0,227,7.81625441696113,3,21,4,12,16,-8,49,0,19,0,24,saturday,monday,0
4950229,0,37416,12,89,14.7383177570093,9,17.4298789807103,0,54,7.66355140186916,3,3,3,0,3,3,16,0,16,0,24,monday,tuesday,2
175201,0,54849,36,806,124.21589688507,82,124.282151900921,0,626,48.4425349087003,22,38,38,0,38,38,11,2659,81,0,24,wednesday,thursday,15
4662,10,12,49,17,2.12582781456954,1,3.18898068740731,0,10,0.728476821192053,0,4,0,4,4,-4,44,38,2,0,24,monday,wednesday,0
72615,0,3569,14,1263,28.3468468468468,6,131.45626294184,0,558,7.2454954954955,1,2,2,0,2,2,19,99,3,0,24,saturday,saturday,0
4913787,60,158828,9,1480,160.279761904762,117,178.273095932271,0,1248,60.5440476190476,12.5,37,37,0,37,37,17,115,291,0,24,thursday,friday,12
8415,0,5,16,4,0.483870967741936,0,0.973994140383408,0,4,0.236559139784946,0,1,1,0,1,1,13,593,1,0,24,tuesday,wednesday,0
1154,0,1,91,15,2.83240223463687,2,3.78247359802703,0,14,0.916201117318436,0,0,0,0,0,0,27,176,1,0,24,thursday,friday,0
4526533,0,111134,9,847,63.632582322357,29,103.316009213881,0,439,26.9826689774697,9,53,0,1,53,-1,68,62,36,0,24,thursday,saturday,0
1009493,175714,47503,9,380,52.5079787234043,25,70.9708880993931,0,371,22.7659574468085,4,39,2,6,35,-4,63,56,84,0,24,saturday,monday,0
4072194,880,161174,9,2119,142.04972972973,79,196.256621062164,0,1950,58.6864864864865,17,2119,797,1322,2076,-525,34,50,4400,0,24,sunday,monday,99
88853,0,3169,2,29,6.46653543307087,5,5.43472922026143,0,25,2.41732283464567,1,6,4,2,6,2,25,11,1,0,24,thursday,friday,1
11426,1,3330,8,25,5.25490196078431,4,5.21627595074397,0,15,1.84313725490196,0,3,1,2,2,-1,33,47,1,0,24,saturday,sunday,0
1045111,0,34768,16,1074,26.865671641791,3,117.139823180666,0,908,12.0174129353234,1,1,0,1,1,-1,47,0,108,0,24,saturday,monday,0
1009493,175714,47503,9,380,52.5079787234043,25,70.9708880993931,0,371,22.7659574468085,4,24,4,20,20,-16,48,53,43,0,24,sunday,tuesday,1
23055,0,67,36,472,20.3106646058733,12,39.3236197886612,0,251,7.73570324574961,2,6,1,5,6,-4,36,91,35,0,24,wednesday,thursday,0
50469,21748,2456,32,47,5.80314960629921,3,8.1044260971055,0,42,2.48818897637795,1,2,1,1,2,0,26,566,1,0,24,tuesday,wednesday,1
287698,0,4752,24,719,17.6029900332226,10,53.0787685626073,0,403,6.11960132890366,2,8,0,1,8,-1,62,183,22,0,24,monday,thursday,0
367390,0,2678,100,110,11.8281750266809,6,15.4302000580234,0,96,4.55923159018143,2,6,6,0,6,6,2,53,17,0,24,monday,monday,8
1181430,0,2307,17,41,4.13013698630137,3,4.61944030682918,0,35,1.70205479452055,1,4,4,0,4,4,17,115,2,0,20,wednesday,thursday,0
3432568,0,36997,9,194,15.7604790419162,9,23.7550396999829,0,140,7.24550898203593,4,7,1,3,6,-2,53,75,2,0,24,monday,thursday,0
321135,148,1651,16,191,14.4731610337972,6,24.8572620073271,0,132,5.72166998011929,1,21,0,5,17,-5,65,106,22,0,24,tuesday,friday,0
25281,280,65,39,78,19.55078125,15,14.7371951627387,0,60,6.80989583333333,3,23,23,0,23,23,5,0,15,0,24,sunday,sunday,10
10145,6,15,19,2,0.295180722891566,0,0.540727670017329,0,1,0.090361445783133,0,0,0,0,0,0,15,0,1,0,24,monday,tuesday,1
441897,0,16175,18,1221,96.0758620689655,62,108.157553198619,0,982,37.3224137931034,14,26,0,9,26,-9,50,2,28,0,24,tuesday,thursday,0
264140,0,7653,24,131,25.0477386934673,23,19.7827454489906,0,117,9.7713567839196,4,47,3,44,44,-41,47,37,3,0,24,tuesday,thursday,0
441897,0,16175,18,1221,96.0758620689655,62,108.157553198619,0,982,37.3224137931034,14,56,4,52,52,-48,47,0,19,0,24,monday,wednesday,0
2470711,36,271475,9,1445,196.810140237325,132,214.501234232466,0,1080,68.4056094929881,14,128,84,44,128,40,25,77,237,0,24,monday,tuesday,3
950,0,10,24,10,1.30459770114943,0,2.62049429600543,0,10,0.408045977011494,0,0,0,0,0,0,1,69,2,0,24,monday,monday,0
72615,0,3569,14,1263,28.3468468468468,6,131.45626294184,0,558,7.2454954954955,1,12,12,0,12,12,12,37,85,0,24,monday,tuesday,2
23985,178,2773,36,185,17.2612107623318,11,22.2085038527385,0,104,6.19394618834081,2,24,0,2,24,-2,61,363,15,0,24,monday,thursday,0
44314,0,6358,8,148,22.0990338164251,12.5,27.6784041634901,0,139,7.76086956521739,2,33,22,11,33,11,25,312,12,0,24,saturday,sunday,0
668834,4,42523,9,1389,109.848195329087,84.5,118.636482414088,0,1379,42.2983014861996,8,13,13,0,13,13,8,109,48,0,24,monday,monday,4
252794,0,6,22,8,0.345454545454545,0,1.11548084728567,0,6,0.209090909090909,0,1,0,1,1,-1,34,29,2,0,24,thursday,saturday,0
1548753,10803,59597,9,1479,78.4595300261097,39,135.975079527539,0,1337,26.943864229765,7.5,33,33,0,33,33,23,271,33,0,24,sunday,monday,6
28325843,1,571967,61,2154,183.874015748032,111,254.414628167498,0,2034,82.3149606299213,35,178,178,0,178,178,14,134,1553,0,24,sunday,sunday,82
16272,0,311,24,32,6.37179487179487,5,5.94873176390969,0,30,1.99038461538462,0,7,0,7,7,-7,33,200,1,0,24,sunday,tuesday,0
25879,0,1970,36,227,15.8055842812823,10,20.1817350601,0,134,6.45811789038263,3,15,3,12,15,-9,32,403,44,0,24,thursday,friday,0
292911,0,25073,24,207,41.1540404040404,21,46.1862064418947,0,143,15.3156565656566,3.5,156,2,17,146,-15,63,119,30,0,24,saturday,tuesday,0
3002207,0,47567,3,794,23.7297650130548,7,63.2031523051065,0,631,10.8629242819843,2,112,0,34,109,-34,66,150,259,0,24,wednesday,saturday,0
3611,0,16,45,6,0.333333333333333,0,0.986683826534606,0,6,0.132275132275132,0,0,0,0,0,0,33,83,5,0,24,saturday,monday,0
1975842,35,140870,9,1126,135.782988004362,86,161.945909001512,0,985,47.9454743729553,12,75,23,52,74,-29,30,128,245,0,24,thursday,saturday,0
274207,0,100435,18,664,130.589330024814,79,131.07955584527,0,503,43.6526054590571,12,40,2,38,39,-36,39,17,2,0,24,thursday,friday,2
6991,0,550,80,45,2.91866028708134,1,5.02891982127431,0,30,1.00318979266348,0,0,0,0,0,0,15,161,1,0,24,sunday,monday,0
39611,3243,612,32,137,4.25663716814159,1,14.8221185837528,0,107,1.50442477876106,0,1,1,0,1,1,15,20,2,0,24,wednesday,thursday,0
2289651,185932,119581,9,226,59.4791666666667,45,52.0500518665021,0,179,31.0833333333333,16,57,57,0,57,57,10,0,144,0,24,wednesday,thursday,14
14363,0,675,68,17,1.18257261410788,0,2.13055892865268,0,17,0.49792531120332,0,0,0,0,0,0,29,147,2,0,24,monday,tuesday,0
7564986,0,123241,12,45,3.42481751824817,1,5.71633312384424,0,38,1.26423357664234,0,0,0,0,0,0,2,0,2,0,24,friday,friday,0
5365996,40729,102442,9,742,65.3755980861244,35,94.878517530351,0,719,24.0717703349282,5,189,2,13,186,-11,55,109,31,0,24,saturday,tuesday,0
1426027,0,8025,1,216,9.51578947368421,2,28.1757877236896,0,173,3.5578947368421,0,1,1,0,1,1,25,17,2,0,24,saturday,sunday,0
497,0,0,16,4,0.36405529953917,0,0.768743158034535,0,4,0.184331797235023,0,0,0,0,0,0,41,335,1,0,24,sunday,tuesday,0
497,0,0,16,4,0.36405529953917,0,0.768743158034535,0,4,0.184331797235023,0,1,1,0,1,1,17,90,1,0,24,friday,saturday,0
9422,7750,189,34,3,0.428571428571429,0,0.77320057918645,0,3,0.168067226890756,0,0,0,0,0,0,25,88,1,0,24,monday,tuesday,0
16272,0,311,24,32,6.37179487179487,5,5.94873176390969,0,30,1.99038461538462,0,0,0,0,0,0,11,291,2,0,24,tuesday,wednesday,0
2046147,0,123685,9,1411,123.083242059146,73,163.739580568996,0,1076,43.26286966046,14,8,8,0,8,8,5,0,30,0,24,saturday,saturday,7
39611,3243,612,32,137,4.25663716814159,1,14.8221185837528,0,107,1.50442477876106,0,1,1,0,0,1,65,524,2,0,24,wednesday,saturday,0
1204214,0,6418,1,105,5.81818181818182,3,11.3528508256314,0,97,2.04475524475524,0,6,0,2,6,-2,60,51,3,0,24,saturday,tuesday,0
4488,0,124,40,29,3.3671875,2,4.54434933074513,0,21,1.3984375,0,4,4,0,4,4,5,1101,73,0,24,sunday,sunday,15
3440,0,164,28,34,5.02941176470588,4,5.00285385683039,0,28,1.83823529411765,0,6,0,6,6,-6,35,160,3,0,24,thursday,friday,0
6292,0,114,24,12,1.67692307692308,0,2.78240456223192,0,7,0.523076923076923,0,0,0,0,0,0,54,0,20,0,24,tuesday,thursday,0
8035,608,69,32,50,4.26344086021505,2,7.9053851925255,0,19,1.36021505376344,0,2,0,0,2,0,63,0,5,0,24,friday,monday,0
55157,1029,2727,35,38,1.72556390977444,1,4.08415522845619,0,31,0.789473684210526,0,0,0,0,0,0,15,14,1,0,24,friday,saturday,0
23055,0,67,36,472,20.3106646058733,12,39.3236197886612,0,251,7.73570324574961,2,20,0,1,19,-1,64,93,22,0,24,saturday,monday,0
3600,0,1,55,1,0.164556962025316,0,0.370780215591818,0,1,0.037974683544304,0,0,0,0,0,0,10,72,1,0,24,saturday,saturday,0
3002026,0,77240,9,831,71.3169456066946,36,100.158561349448,0,539,26.5083682008368,6,4,4,0,4,4,7,54,24,0,24,saturday,saturday,1
895296,209,35681,16,283,119.211009174312,117,59.9600131883773,0,184,42.2339449541284,26,92,26,66,85,-40,35,277,255,0,24,wednesday,thursday,8
321135,148,1651,16,191,14.4731610337972,6,24.8572620073271,0,132,5.72166998011929,1,5,0,3,5,-3,53,8,1,0,24,sunday,wednesday,0
4716837,0,490422,5,1949,138.26393442623,43,260.282628563762,0,1455,58.9786885245902,13,11,11,0,11,11,4,115,29,0,24,friday,friday,0
3337470,27805,11736,40,230,9.60686015831135,3,21.8307487004485,0,183,3.95646437994723,0,17,0,10,17,-10,51,203,26,0,24,tuesday,friday,0
950,0,10,24,10,1.30459770114943,0,2.62049429600543,0,10,0.408045977011494,0,4,0,4,4,-4,35,232,1,0,24,monday,wednesday,0
115804,0,22,46,45,8.76026490066225,7,7.2400292658861,0,40,3.25033112582781,1,17,4,13,16,-9,27,21,29,0,24,wednesday,friday,0
